,edit_count,sentiment,neg_sentiment
2017-03-06,0.43333333333333335,-0.08908534248669943,0.2
2017-03-07,0.4666666666666667,-0.11936398148536682,0.23333333333333334
2017-03-08,0.43333333333333335,-0.0873172124226888,0.2
2017-03-09,0.5333333333333333,-0.07164276391267776,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164276391267776,0.19166666666666668
2017-03-11,0.6,-0.039493304987748466,0.19166666666666668
2017-03-12,0.6333333333333333,-0.02883468286858665,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210987981822756,0.2138888888888889
2017-03-14,0.7,-0.03002942817078697,0.2138888888888889
2017-03-15,0.7,-0.03002942817078697,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134473300642438,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134473300642438,0.2138888888888889
2017-03-18,0.8,-0.0782277481423484,0.2388888888888889
2017-03-19,0.8,-0.0782277481423484,0.2388888888888889
2017-03-20,0.8,-0.0782277481423484,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042019691732195,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042019691732195,0.2388888888888889
2017-03-23,0.8,-0.13752256797419657,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739926305082112,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072445240285663,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053722401460012,0.3611111111111111
2017-03-27,1.0333333333333334,-0.2156062255303065,0.3777777777777778
2017-03-28,1.0333333333333334,-0.2156062255303065,0.3777777777777778
2017-03-29,1.1,-0.21440104146798453,0.3944444444444445
2017-03-30,1.1,-0.21440104146798453,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124415179093678,0.3944444444444445
2017-04-01,1.1,-0.2133246034383774,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214754561583202,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914757510026297,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322275578975677,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582702769173517,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885871065987482,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885871065987482,0.3277777777777778
2017-04-08,0.9333333333333333,-0.061355183356338085,0.3027777777777778
2017-04-09,0.9333333333333333,-0.061355183356338085,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350464228126738,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243469413783816,0.2805555555555556
2017-04-12,0.7666666666666667,-0.02520756936735578,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060563859012392,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254182865222296,0.3027777777777778
2017-04-15,1.0,-0.12529921780029932,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855663269758224,0.36944444444444446
2017-04-17,0.9,-0.14167361756165822,0.34444444444444444
2017-04-18,0.9,-0.14167361756165822,0.34444444444444444
2017-04-19,0.9,-0.14167361756165822,0.34444444444444444
2017-04-20,0.9,-0.14167361756165822,0.34444444444444444
2017-04-21,0.9,-0.14167361756165822,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685060779253642,0.34444444444444444
2017-04-23,1.0333333333333334,-0.1335183362166087,0.33611111111111114
2017-04-24,1.2,-0.07848900689019098,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790033849802884,0.30126262626262623
2017-04-26,1.4,-0.06283133698232247,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189601414131396,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235529614217355,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350096841051122,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665785808755895,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912496307883601,0.3234848484848485
2017-05-02,1.6,-0.12243679304315587,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543676355872493,0.3568181818181818
2017-05-04,1.6,-0.15690504450990697,0.3568181818181818
2017-05-05,1.5,-0.1309877714123389,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767744944553185,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767744944553185,0.29015151515151516
2017-05-08,1.5,-0.13099688893616804,0.3234848484848485
2017-05-09,1.5,-0.13099688893616804,0.3234848484848485
2017-05-10,1.5,-0.13099688893616804,0.3234848484848485
2017-05-11,1.5,-0.13099688893616804,0.3234848484848485
2017-05-12,1.4666666666666666,-0.1549488167570095,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123100624542045,0.3168181818181818
2017-05-14,1.7,-0.1625282720002261,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707697897915352,0.3254601571268238
2017-05-16,3.6333333333333333,-0.1518928193270023,0.3173793490460157
2017-05-17,4.2,-0.1654823800788238,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158288904685918,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403484094797714,0.37701987192183267
2017-05-20,5.0,-0.1826200176604045,0.3975326924346533
2017-05-21,5.166666666666667,-0.1929594800201508,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708254375333114,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845766860519373,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016180857957593,0.38281047021243103
2017-05-25,5.2,-0.17288099758042813,0.3898811772831381
2017-05-26,5.8,-0.17626441848490557,0.40654784394980475
2017-05-27,6.2,-0.17001107160768522,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859618623576178,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251314255451108,0.40003074993271076
2017-05-30,6.5,-0.18245459926977697,0.4200307499327108
2017-05-31,6.6,-0.2006501255716378,0.43669741659937744
2017-06-01,6.733333333333333,-0.15198402387753074,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730684806427968,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853321283580476,0.42114186104382184
2017-06-04,7.2,-0.19289424178216777,0.4442187841207449
2017-06-05,7.5,-0.2121786139794249,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873482578874216,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924470160286215,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252869558674222,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252869558674222,0.5118113767133375
2017-06-10,8.3,-0.24920054984432582,0.5368113767133376
2017-06-11,8.466666666666667,-0.2604237853720002,0.5568113767133376
2017-06-12,8.2,-0.27342748256864274,0.5634780433800042
2017-06-13,8.2,-0.2567343534265173,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260225648984403,0.55761384584914
2017-06-15,6.6,-0.2518774079569265,0.5523613205966148
2017-06-16,6.033333333333333,-0.238287847205105,0.5288319088319089
2017-06-17,5.9,-0.222219391131503,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395793682744365,0.526054131054131
2017-06-19,5.433333333333334,-0.22537276011501625,0.5055413105413106
2017-06-20,5.3,-0.2480464051345475,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397347891623652,0.5126246438746439
2017-06-22,6.466666666666667,-0.2872009197162221,0.5400055962555963
2017-06-23,6.533333333333333,-0.2868227381792297,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081551892843475,0.567783374033374
2017-06-25,5.566666666666666,-0.31593365470104384,0.5733389295889296
2017-06-26,5.133333333333334,-0.2931223244192727,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377271783575687,0.5443004680504681
2017-06-28,4.966666666666667,-0.31871008924866995,0.5443004680504681
2017-06-29,5.3,-0.322645880767623,0.5487449124949125
2017-06-30,5.2,-0.35524264721961757,0.5654115791615791
2017-07-01,5.033333333333333,-0.3705969189494047,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920211391161874,0.5714433251933252
2017-07-03,5.233333333333333,-0.4168217261285682,0.6047766585266585
2017-07-04,5.066666666666666,-0.40448923224030614,0.5983664021164021
2017-07-05,4.8,-0.41843460249058423,0.6057738095238094
2017-07-06,4.833333333333333,-0.41031960444800075,0.6007738095238095
2017-07-07,4.8,-0.3970218217752246,0.5952182539682539
2017-07-08,4.366666666666666,-0.36373782779134456,0.5618849206349206
2017-07-09,4.433333333333334,-0.3639459085996662,0.5785515873015873
2017-07-10,4.3,-0.3472740543420826,0.5535515873015873
2017-07-11,4.266666666666667,-0.3507434884245907,0.5585515873015873
2017-07-12,4.366666666666666,-0.32395025010265055,0.545218253968254
2017-07-13,4.4,-0.3172393861945187,0.540218253968254
2017-07-14,4.333333333333333,-0.28406538700418815,0.5068849206349206
2017-07-15,4.166666666666667,-0.2702118978436504,0.500218253968254
2017-07-16,4.2,-0.24400771116571765,0.500218253968254
2017-07-17,4.366666666666666,-0.26341481203085215,0.5094775132275132
2017-07-18,4.6,-0.263892217971897,0.5113293650793651
2017-07-19,4.733333333333333,-0.2959717109779675,0.5446626984126984
2017-07-20,4.833333333333333,-0.26708290328385026,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877757988673038,0.5175793650793651
2017-07-22,3.6333333333333333,-0.22763059073418537,0.49019841269841274
2017-07-23,3.8,-0.25180650287598527,0.5021031746031747
2017-07-24,3.8333333333333335,-0.21905348036418515,0.48543650793650794
2017-07-25,3.7666666666666666,-0.24118644661767774,0.49654761904761907
2017-07-26,3.7666666666666666,-0.24118644661767774,0.49654761904761907
2017-07-27,3.6,-0.2326968406345794,0.47654761904761905
2017-07-28,3.6,-0.2326968406345794,0.47654761904761905
2017-07-29,3.2666666666666666,-0.22984794577357,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658854802843756,0.43876984126984125
2017-07-31,3.2666666666666666,-0.2291478276292168,0.4721031746031746
2017-08-01,3.2,-0.2229428021720162,0.4682936507936509
2017-08-02,3.6333333333333333,-0.1992595732819151,0.45273809523809533
2017-08-03,3.533333333333333,-0.21530901333800073,0.4627380952380953
2017-08-04,3.7,-0.19553552277662137,0.4516269841269842
2017-08-05,3.8333333333333335,-0.2074249464825348,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195604243764172,0.446441798941799
2017-08-07,3.8,-0.2251254987606296,0.4797751322751323
2017-08-08,3.8333333333333335,-0.2564659133774263,0.49644179894179896
2017-08-09,3.933333333333333,-0.28517841384366704,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885530713752464,0.5297751322751323
2017-08-11,3.8,-0.3131031604166384,0.5431084656084657
2017-08-12,3.8333333333333335,-0.3164911945219393,0.5453306878306878
2017-08-13,4.066666666666666,-0.3128828224240157,0.5596164021164022
2017-08-14,3.9,-0.31938790487233926,0.5462830687830689
2017-08-15,3.8666666666666667,-0.345592091550272,0.5462830687830689
2017-08-16,3.7,-0.3157558174738808,0.5286904761904762
2017-08-17,3.533333333333333,-0.3129935842011341,0.5268386243386244
2017-08-18,3.4,-0.28091409119506366,0.493505291005291
2017-08-19,3.3666666666666667,-0.28715306830942317,0.4990608465608466
2017-08-20,3.2333333333333334,-0.3077570191278029,0.5115608465608467
2017-08-21,3.3,-0.3072164586438704,0.5282275132275133
2017-08-22,3.2666666666666666,-0.30490808333827074,0.5274338624338625
2017-08-23,3.433333333333333,-0.3187585366923342,0.5345767195767196
2017-08-24,3.7333333333333334,-0.30457844745702845,0.5279100529100529
2017-08-25,3.9,-0.3261124143162102,0.5545767195767196
2017-08-26,4.0,-0.3397278172266546,0.5767989417989418
2017-08-27,4.2,-0.34207156391528554,0.5934656084656085
2017-08-28,4.2,-0.35117754311946336,0.6001322751322752
2017-08-29,4.2,-0.35117754311946336,0.6001322751322751
2017-08-30,4.333333333333333,-0.33959241401739226,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099266375924544,0.579021164021164
2017-09-01,3.8666666666666667,-0.30599025426560605,0.5612433862433862
2017-09-02,3.7333333333333334,-0.32115274248772835,0.567910052910053
2017-09-03,3.533333333333333,-0.3076964906015724,0.5456878306878307
2017-09-04,3.3,-0.319225457646544,0.5530952380952381
2017-09-05,3.2666666666666666,-0.344162829059457,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440634124856146,0.5530952380952381
2017-09-07,3.2666666666666666,-0.34573698044296297,0.5530952380952381
2017-09-08,3.7,-0.3418022080475376,0.5489285714285714
2017-09-09,3.6333333333333333,-0.35683740419291315,0.5572619047619047
2017-09-10,3.6333333333333333,-0.3431487206830865,0.5572619047619047
2017-09-11,3.533333333333333,-0.32202430343107574,0.5461507936507937
2017-09-12,3.3,-0.3256326755289994,0.5318650793650794
2017-09-13,3.6333333333333333,-0.3384251962507528,0.5551984126984127
2017-09-14,3.8333333333333335,-0.3599428789885271,0.5829761904761904
2017-09-15,3.8333333333333335,-0.3723312682977744,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749336493086247,0.5913095238095238
2017-09-17,3.933333333333333,-0.406951670256399,0.6246428571428572
2017-09-18,4.1,-0.4184041335256327,0.6315873015873016
2017-09-19,4.066666666666666,-0.414521583656943,0.6288095238095238
2017-09-20,4.0,-0.41506214414087556,0.6121428571428571
2017-09-21,3.8,-0.39357278884166763,0.5843650793650794
2017-09-22,3.7,-0.379627244224151,0.5772222222222222
2017-09-23,3.533333333333333,-0.39377482786774637,0.5838888888888889
2017-09-24,3.5,-0.37488101199269297,0.573888888888889
2017-09-25,3.533333333333333,-0.38182850372460153,0.5766666666666667
2017-09-26,3.3333333333333335,-0.3794847570359707,0.56
2017-09-27,3.3,-0.39261971955498065,0.5666666666666667
2017-09-28,3.6333333333333333,-0.4126191767553489,0.5933333333333334
2017-09-29,3.6333333333333333,-0.39972539151708286,0.5866666666666666
2017-09-30,3.433333333333333,-0.4216681742502584,0.5811111111111111
2017-10-01,3.533333333333333,-0.4159750750164191,0.5922222222222223
2017-10-02,3.5,-0.3827346116801103,0.558888888888889
2017-10-03,4.033333333333333,-0.396136164094011,0.5818055555555557
2017-10-04,4.3,-0.38366520923872793,0.575138888888889
2017-10-05,4.466666666666667,-0.3788701021919648,0.5884722222222223
2017-10-06,4.5,-0.3465239499260982,0.5718055555555556
2017-10-07,5.133333333333334,-0.3389452915638686,0.5684722222222223
2017-10-08,5.066666666666666,-0.33402819145648255,0.5654960317460318
2017-10-09,5.566666666666666,-0.314987287189321,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119934377175577,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279324963884796,0.5555598350451291
2017-10-12,7.5,-0.3443950192577884,0.5805598350451291
2017-10-13,7.566666666666666,-0.33891315458025323,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169558183134178,0.564448723934018
2017-10-15,8.1,-0.3198289739687007,0.5659638754491696
2017-10-16,8.333333333333334,-0.32561014359073337,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530613450417753,0.5548527643380585
2017-10-18,8.7,-0.29033277112454015,0.5506860976713919
2017-10-19,9.0,-0.2936480029908468,0.5506860976713918
2017-10-20,9.1,-0.28730034210493,0.5617972087825029
2017-10-21,9.233333333333333,-0.27473366983940034,0.5701305421158362
2017-10-22,9.233333333333333,-0.29073122618804204,0.5784638754491696
2017-10-23,9.433333333333334,-0.25701233851214983,0.5602820572673514
2017-10-24,9.433333333333334,-0.2873615941137149,0.5769487239340181
2017-10-25,9.333333333333334,-0.3000790919592057,0.5852820572673514
2017-10-26,9.366666666666667,-0.33157780426045996,0.6186153906006847
2017-10-27,9.266666666666667,-0.3315468783905182,0.6186153906006847
2017-10-28,8.933333333333334,-0.31154742119015,0.5919487239340181
2017-10-29,8.766666666666667,-0.30346705592970785,0.5719487239340181
2017-10-30,8.766666666666667,-0.30346705592970785,0.5719487239340181
2017-10-31,8.666666666666666,-0.3091601551635471,0.5608376128229069
2017-11-01,8.733333333333333,-0.3423913658721653,0.5941709461562402
2017-11-02,8.3,-0.3621269309500927,0.6045876128229071
2017-11-03,8.1,-0.3614257207493061,0.6029209461562404
2017-11-04,7.933333333333334,-0.3662208277960692,0.589587612822907
2017-11-05,7.866666666666666,-0.3903680045386229,0.6062542794895737
2017-11-06,7.2,-0.36472459951838593,0.5762542794895736
2017-11-07,6.8,-0.34905752289664915,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349959038766733,0.5432010582010582
2017-11-09,5.7,-0.35460830813925137,0.5524603174603174
2017-11-10,4.766666666666667,-0.34657616984839196,0.5322222222222223
2017-11-11,4.466666666666667,-0.34427833062760127,0.5310317460317461
2017-11-12,4.1,-0.36952967215596394,0.5449206349206349
2017-11-13,3.8,-0.38179493191194624,0.5515873015873016
2017-11-14,3.433333333333333,-0.3769305072642393,0.5334054834054833
2017-11-15,3.1333333333333333,-0.36664128636599963,0.5111832611832612
2017-11-16,2.7333333333333334,-0.3649272745047813,0.4945165945165945
2017-11-17,2.3333333333333335,-0.34808489781566515,0.46951659451659455
2017-11-18,1.9333333333333333,-0.334024089594166,0.44729437229437236
2017-11-19,1.8333333333333333,-0.34037175048008284,0.43618326118326123
2017-11-20,1.8,-0.3427886160077127,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636343010877295,0.413961038961039
2017-11-22,1.3666666666666667,-0.3601155634673815,0.43214285714285716
2017-11-23,1.2666666666666666,-0.351822477177022,0.43214285714285716
2017-11-24,1.2333333333333334,-0.31854208468917816,0.39880952380952384
2017-11-25,1.3,-0.2970786733050195,0.38769841269841276
2017-11-26,1.5,-0.27924547789115756,0.3781746031746032
2017-11-27,1.5666666666666667,-0.2843146929901744,0.3948412698412699
2017-11-28,1.6666666666666667,-0.27154515548830943,0.405952380952381
2017-11-29,1.9333333333333333,-0.25725712268835027,0.41428571428571437
2017-11-30,2.1333333333333333,-0.2684390980927718,0.43650793650793657
2017-12-01,2.1,-0.20321355451430595,0.40317460317460324
2017-12-02,2.0,-0.17007643702247785,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489345369121385,0.36230158730158735
2017-12-04,5.233333333333333,-0.1705475990155114,0.38659537261232185
2017-12-05,6.966666666666667,-0.1518633474274435,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091608913160722,0.39894105162466753
2017-12-07,7.8,-0.17285966601940908,0.40079290347651936
2017-12-08,8.1,-0.18373727483082286,0.42301512569874156
2017-12-09,8.166666666666666,-0.16913341117430203,0.4146817923654082
2017-12-10,8.366666666666667,-0.1900751805887799,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046765713611195,0.44722147490509073
2017-12-12,8.4,-0.16537988989272664,0.430554808238424
2017-12-13,8.266666666666667,-0.15768633394160816,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987962870517324,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309749989429067,0.48611036379397965
2017-12-16,8.933333333333334,-0.21382130591788837,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978754966178487,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978754966178487,0.5321103637939797
2017-12-19,9.833333333333334,-0.272747371482044,0.5654436971273129
2017-12-20,9.833333333333334,-0.2754305851663379,0.565443697127313
2017-12-21,9.866666666666667,-0.24212528191062094,0.565443697127313
2017-12-22,9.966666666666667,-0.22713073712639295,0.5587770304606463
2017-12-23,9.933333333333334,-0.2024344168310591,0.525443697127313
2017-12-24,10.2,-0.2273384940828113,0.5546103637939797
2017-12-25,10.133333333333333,-0.25033587471033747,0.5657214749050908
2017-12-26,10.2,-0.26061767776322964,0.5715415807251965
2017-12-27,10.3,-0.26438914874705277,0.5748749140585299
2017-12-28,10.4,-0.29783463384885855,0.5915415807251966
2017-12-29,10.333333333333334,-0.3219970757548604,0.6054304696140854
2017-12-30,10.233333333333333,-0.29989129683553445,0.5943193585029742
2017-12-31,10.2,-0.33188562970538205,0.5943193585029742
2018-01-01,10.233333333333333,-0.2989288824913826,0.5943193585029742
2018-01-02,9.033333333333333,-0.2929372993749118,0.5935257077093236
2018-01-03,7.933333333333334,-0.27709054790715193,0.5858985890652557
2018-01-04,6.5,-0.2793676705073295,0.5873576238576239
2018-01-05,6.633333333333334,-0.28176379036239785,0.5887044252044252
2018-01-06,6.4,-0.3085477915980066,0.6035192400192401
2018-01-07,6.166666666666667,-0.2977616391601254,0.5979636844636845
2018-01-08,6.033333333333333,-0.2790752765558252,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581335071413473,0.5451859066859067
2018-01-10,5.8,-0.2547155550901089,0.5443922558922559
2018-01-11,6.0,-0.2655970865770175,0.5485589225589227
2018-01-12,6.233333333333333,-0.29428875897279433,0.5652255892255893
2018-01-13,6.266666666666667,-0.2769160503115787,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279642601475455,0.5431620971620973
2018-01-15,6.2,-0.27359598437612587,0.5550668590668592
2018-01-16,5.633333333333334,-0.2704072843458786,0.5549001924001924
2018-01-17,5.9,-0.2807336293624375,0.5757335257335258
2018-01-18,5.833333333333333,-0.2477738075421784,0.5424001924001924
2018-01-19,5.766666666666667,-0.28793572978508475,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212777653965553,0.5812890812890814
2018-01-21,5.766666666666667,-0.30297671751511096,0.5546224146224147
2018-01-22,5.933333333333334,-0.31172707236142955,0.5746224146224146
2018-01-23,5.8,-0.28695736881426975,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501655270323493,0.5510113035113036
2018-01-25,6.166666666666667,-0.2578484037485255,0.5473075998075998
2018-01-26,6.266666666666667,-0.2591754924721056,0.5481409331409333
2018-01-27,6.3,-0.26352806001805695,0.5489345839345839
2018-01-28,6.5,-0.2698672674752285,0.5517123617123618
2018-01-29,6.433333333333334,-0.313865219486125,0.573934583934584
2018-01-30,6.466666666666667,-0.3471472332203067,0.6072679172679173
2018-01-31,6.433333333333334,-0.38010398043430615,0.6072679172679173
2018-02-01,6.233333333333333,-0.38259110742049185,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672159455684365,0.6017123617123619
2018-02-03,5.266666666666667,-0.39737179621344526,0.5971669071669072
2018-02-04,4.733333333333333,-0.3855264363449718,0.5921164021164022
2018-02-05,4.7,-0.3857613620918895,0.5921164021164022
2018-02-06,4.666666666666667,-0.4139031914633418,0.6087830687830689
2018-02-07,4.866666666666666,-0.4466533390444423,0.6421164021164022
2018-02-08,4.866666666666666,-0.4466533390444423,0.6421164021164022
2018-02-09,4.733333333333333,-0.4254952173526325,0.631005291005291
2018-02-10,4.733333333333333,-0.440296727279349,0.6393386243386243
2018-02-11,4.5,-0.4026024269545205,0.6226719576719577
2018-02-12,4.3,-0.3658942400329012,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901191420269707,0.616957671957672
2018-02-14,3.933333333333333,-0.3685957776420016,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458182339283525,0.5592195767195769
2018-02-16,3.6666666666666665,-0.3679828377478022,0.5717195767195768
2018-02-17,3.8333333333333335,-0.37786936441190033,0.5917195767195768
2018-02-18,3.9,-0.355258886143171,0.5806084656084657
2018-02-19,3.8333333333333335,-0.37208888443768345,0.588941798941799
2018-02-20,3.933333333333333,-0.404609161408017,0.6222751322751324
2018-02-21,3.8333333333333335,-0.3963460725459157,0.618941798941799
2018-02-22,3.8,-0.4074303605734671,0.6244973544973544
2018-02-23,3.7333333333333334,-0.42901250573456606,0.6356084656084656
2018-02-24,3.1666666666666665,-0.44379899300043546,0.643015873015873
2018-02-25,2.9,-0.43363121819401546,0.6221825396825397
2018-02-26,2.6666666666666665,-0.40860270304812324,0.5936111111111111
2018-02-27,2.8,-0.4020550268143416,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689808783183495,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405105336424378,0.5412962962962964
2018-03-02,3.066666666666667,-0.30722445884512534,0.5412962962962964
2018-03-03,3.066666666666667,-0.30722445884512534,0.5412962962962964
2018-03-04,2.933333333333333,-0.25834920643932296,0.5135185185185186
2018-03-05,2.8666666666666667,-0.25923506954477893,0.4968518518518519
2018-03-06,2.6666666666666665,-0.24963156785402035,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647551264199946,0.44129629629629635
2018-03-08,2.6,-0.1882422268970145,0.407962962962963
2018-03-09,2.433333333333333,-0.1884600202822023,0.407962962962963
2018-03-10,2.433333333333333,-0.1884600202822023,0.407962962962963
2018-03-11,2.533333333333333,-0.20942333207362226,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626606033080156,0.38879629629629636
2018-03-13,2.466666666666667,-0.2057874077641302,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184887575606508,0.4082407407407408
2018-03-15,2.5,-0.19852572686970232,0.37490740740740747
2018-03-16,2.6333333333333333,-0.2118319035321474,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287795683576,0.42212962962962963
2018-03-18,2.533333333333333,-0.21791834971143142,0.4221296296296297
2018-03-19,2.3666666666666667,-0.2080318230473333,0.40212962962962967
2018-03-20,2.2666666666666666,-0.1979469721267621,0.3799074074074074
2018-03-21,2.1333333333333333,-0.1810802414764961,0.3549074074074074
2018-03-22,2.2,-0.18175363859368696,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541944693360066,0.3549074074074074
2018-03-24,2.5,-0.19445611242618827,0.35935185185185187
2018-03-25,2.466666666666667,-0.1617821018315024,0.32601851851851854
2018-03-26,2.433333333333333,-0.12847678665485648,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179273728695182,0.32601851851851854
2018-03-28,2.5,-0.12905698025392162,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939103992448914,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939103992448914,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457937086621922,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786544566353166,0.28666666666666674
2018-04-02,1.7,-0.14761484488844875,0.3033333333333334
2018-04-03,1.6666666666666667,-0.20550942445794745,0.3366666666666667
2018-04-04,1.7,-0.17224984988570216,0.3366666666666667
2018-04-05,1.7333333333333334,-0.20553221926093104,0.37000000000000005
2018-04-06,1.7333333333333334,-0.20553221926093104,0.37000000000000005
2018-04-07,1.7333333333333334,-0.20553221926093104,0.37000000000000005
2018-04-08,1.9666666666666666,-0.1950522691011429,0.3658333333333334
2018-04-09,1.9666666666666666,-0.1950522691011429,0.3658333333333334
2018-04-10,1.9666666666666666,-0.1939694525798162,0.3658333333333334
2018-04-11,1.9666666666666666,-0.1939694525798162,0.3658333333333334
2018-04-12,1.7,-0.17931868279973667,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843266862961982,0.36305555555555563
2018-04-14,1.6666666666666667,-0.2517430303328567,0.39638888888888896
2018-04-15,1.5333333333333334,-0.23843685367041167,0.371388888888889
2018-04-16,1.4333333333333333,-0.22739080036679907,0.34916666666666674
2018-04-17,1.3666666666666667,-0.19985945865511895,0.31583333333333335
2018-04-18,1.4333333333333333,-0.21952362105250361,0.34916666666666674
2018-04-19,1.4333333333333333,-0.21952362105250361,0.34916666666666674
2018-04-20,1.4333333333333333,-0.21952362105250361,0.34916666666666674
2018-04-21,1.3,-0.2137154102822145,0.34916666666666674
2018-04-22,1.2333333333333334,-0.1788676555454731,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149643138051034,0.3391666666666667
2018-04-24,1.0333333333333334,-0.2228175940281815,0.3725000000000001
2018-04-25,1.4333333333333333,-0.25140355830391253,0.40583333333333343
2018-04-26,1.4333333333333333,-0.1847952763736248,0.3725000000000001
2018-04-27,1.5333333333333334,-0.25055614267786347,0.40583333333333343
2018-04-28,1.6333333333333333,-0.28384714346792966,0.43916666666666676
2018-04-29,1.6666666666666667,-0.31716774127549596,0.4725000000000001
2018-04-30,1.6666666666666667,-0.31716774127549596,0.4725000000000001
2018-05-01,1.7,-0.3504082046118048,0.5058333333333335
2018-05-02,1.6333333333333333,-0.3506588053868877,0.48916666666666675
2018-05-03,1.6,-0.317701597230302,0.4558333333333334
